Case,Country Code,Country Name,Family importance,Friend importance,Happiness,Life satisfaction,Religious,Suicide justifiability,Employment status,age,Level of Education,Live with Parents,Continent
3,724.0,Spain,0.9954627949183303,0.9333030852994555,0.8747731397459165,6.894736842105263,0.6438294010889292,2.72459165154265,1.0961887477313974,46.98275862068966,4.241833030852995,0.19237749546279492,3.0
3,752.0,Sweden,0.9922005571030641,0.9866295264623955,0.9587743732590529,7.722562674094707,0.40668523676880225,4.5515320334261835,1.0367688022284123,45.93983286908078,6.651810584958217,0.07688022284122563,3.0
3,764.0,Thailand,0.9882720875684128,0.8334636434714621,0.9186864738076622,7.293197810789679,0.3565285379202502,2.1727912431587177,1.0938232994526975,45.40265832681783,4.449569976544175,0.4104769351055512,5.0
3,818.0,Egypt,0.9987980769230769,0.828125,0.8834134615384616,5.659855769230769,0.9699519230769231,1.1778846153846154,1.0546875,37.66165865384615,3.791766826923077,0.1700721153846154,4.0
3,840.0,USA,0.995345744680851,0.9647606382978723,0.9298537234042553,7.542220744680851,0.8065159574468085,2.65625,1.068816489361702,47.39827127659574,6.799534574468085,0.08610372340425532,2.0
3,858.0,Uruguay,0.9880557398805574,0.8553417385534173,0.822826808228268,7.42601194426012,0.643662906436629,2.5368281353682813,1.0716655607166556,46.486396814863966,4.514930325149304,0.18447246184472463,1.0
3,860.0,Uzbekistan,0.9976553341148886,0.8757327080890973,0.9601406799531067,7.869871043376319,0.5275498241500586,1.4982415005861665,1.0867526377491208,39.424384525205156,5.763188745603752,0.1969519343493552,7.0
4,32.0,Argentina,0.9880952380952381,0.8422619047619048,0.8244047619047619,6.931547619047619,0.8154761904761905,2.1160714285714284,1.121031746031746,42.78968253968254,4.759920634920635,0.2509920634920635,1.0
4,36.0,Australia,0.9826132771338251,0.958377239199157,0.9446786090621707,7.586933614330874,0.5911485774499473,3.0621707060063224,1.0,42.652792413066386,6.148577449947313,0.1285563751317176,6.0
4,76.0,Brazil,0.9928952042628775,0.8818827708703375,0.8294849023090586,7.161634103019538,0.8525754884547069,1.4626998223801067,1.1278863232682061,36.04529307282416,5.071936056838366,0.31438721136767317,1.0
4,152.0,Chile,0.9881209503239741,0.6295896328293736,0.8077753779697624,6.929805615550756,0.7613390928725702,1.9794816414686824,1.0529157667386608,39.89416846652268,5.334773218142549,0.3077753779697624,1.0
4,156.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,170.0,Colombia,0.9952782462057336,0.7989881956155144,0.8428330522765599,8.41787521079258,0.8512647554806071,1.639460370994941,1.1018549747048905,36.61214165261383,6.289713322091062,0.3217537942664418,1.0
4,276.0,Germany,0.9691460055096419,0.9366391184573003,0.8176308539944903,6.9900826446280995,0.4699724517906336,4.611019283746557,1.0980716253443525,43.69201101928375,5.642424242424243,0.09476584022038567,3.0
4,288.0,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4,356.0,India,0.9893742621015348,0.7863046044864227,0.7927981109799291,6.654073199527745,0.79456906729634,1.7792207792207793,1.0755608028335302,35.785714285714285,4.864226682408501,0.49586776859504134,7.0
4,368.0,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4,392.0,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,398.0,Kazakstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4,458.0,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,504.0,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4,528.0,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4,554.0,New-Zealand,0.9943310657596371,0.953514739229025,0.9489795918367347,7.687074829931973,0.4954648526077097,2.8514739229024944,1.0839002267573696,46.311791383219955,5.827664399092971,0.06802721088435375,6.0
4,566.0,Nigeria,0.9989299090422686,0.9058319957196361,0.8475120385232745,6.594970572498663,0.9427501337613697,1.5671482075976457,1.0898876404494382,32.865703584804706,5.937934724451578,0.33440342429106473,4.0
4,586.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
4,604.0,Peru,0.9884504331087585,0.6005774783445621,0.6477382098171318,6.402309913378248,0.821944177093359,1.8556304138594804,1.0654475457170356,34.828681424446586,5.707410972088547,0.30510105871029836,1.0
4,616.0,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4,643.0,Russia,0.9687315634218289,0.7929203539823009,0.5209439528023598,4.509734513274337,0.6342182890855457,2.095575221238938,1.0625368731563423,46.401769911504424,5.902064896755162,0.13392330383480827,3.0
4,710.0,South-Africa,0.9861566484517305,0.6867030965391621,0.7912568306010929,6.111475409836066,0.8357012750455374,1.9927140255009108,1.1916211293260475,38.58506375227687,5.3854280510018215,0.2550091074681239,4.0
4,716.0,Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4,724.0,Spain,0.9908759124087592,0.9014598540145985,0.8704379562043796,6.592153284671533,0.6843065693430657,2.7354014598540144,1.1414233576642336,45.18065693430657,4.16970802919708,0.24635036496350365,3.0
4,752.0,Sweden,0.9824561403508771,0.9847953216374269,0.9543859649122807,7.818713450292398,0.33567251461988307,4.701754385964913,1.0584795321637428,44.644444444444446,6.161403508771929,0.07719298245614035,3.0
4,764.0,Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,818.0,Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4,840.0,USA,0.9917910447761195,0.9589552238805971,0.9425373134328359,7.693283582089553,0.8276119402985075,2.294776119402985,1.0619402985074626,48.11044776119403,6.334328358208955,0.06940298507462686,2.0
4,858.0,Uruguay,0.9823008849557522,0.8827433628318584,0.8152654867256637,7.200221238938053,0.5553097345132744,2.3418141592920354,1.0553097345132743,46.472345132743364,4.736725663716814,0.21128318584070796,1.0
4,860.0,Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
5,32.0,Argentina,0.9789473684210527,0.8336842105263158,0.8378947368421052,6.867368421052632,0.7557894736842106,2.1936842105263157,1.151578947368421,42.12210526315789,4.8,0.28,1.0
5,36.0,Australia,0.9728555917480999,0.9522258414766558,0.9435396308360477,7.51900108577633,0.5190010857763301,3.0868621064060804,1.0,43.19652551574376,6.150922909880564,0.13572204125950055,6.0
5,76.0,Brazil,0.9892857142857143,0.8607142857142858,0.85,7.4696428571428575,0.8339285714285715,1.4607142857142856,1.1357142857142857,36.88214285714286,4.973214285714286,0.3339285714285714,1.0
5,152.0,Chile,0.9861431870669746,0.648960739030023,0.8498845265588915,7.161662817551963,0.7066974595842956,2.048498845265589,1.0808314087759816,38.55427251732102,5.584295612009238,0.3579676674364896,1.0
5,156.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5,170.0,Colombia,0.9954896907216495,0.7957474226804123,0.8601804123711341,8.442654639175258,0.8202319587628866,1.693298969072165,1.1359536082474226,36.862757731958766,6.443943298969073,0.327319587628866,1.0
5,276.0,Germany,0.9578820697954272,0.9398315282791817,0.8315282791817088,6.993983152827918,0.40794223826714804,4.385078219013237,1.0830324909747293,44.17809867629362,5.855595667870036,0.1095066185318893,3.0
5,288.0,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5,356.0,India,0.9885535900104059,0.8241415192507804,0.7835587929240374,6.652445369406868,0.7544224765868887,1.850156087408949,1.1019771071800208,36.37252861602497,5.331945889698231,0.5796045785639958,7.0
5,368.0,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
5,392.0,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5,398.0,Kazakstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
5,458.0,Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5,504.0,Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5,528.0,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5,554.0,New-Zealand,0.9903846153846154,0.9495192307692307,0.9495192307692307,7.639423076923077,0.4326923076923077,2.8533653846153846,1.0697115384615385,46.70432692307692,5.790865384615385,0.06490384615384616,6.0
5,566.0,Nigeria,0.997867803837953,0.906183368869936,0.8230277185501066,6.473347547974414,0.9243070362473348,1.605543710021322,1.1119402985074627,34.17164179104478,6.255863539445629,0.36886993603411516,4.0
5,586.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
